127.0.0.1 - - [21/Jun/2020:19:24:42 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:32:01 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:32:03 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:32:03 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:32:04 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:32:04 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:32:30 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:33:24 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 2089
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:33:24 +0530] "GET /Chapter-8/faces/javax.faces.resource/jsf.js?ln=javax.faces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:33:29 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 349
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:33:56 +0530] "GET /Chapter-8/WEB-INF/classes/RegistrationBean.java HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:36:06 +0530] "GET /Chapter-8/faces/index.xhtml HTTP/1.1" 200 1966
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:36:10 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:36:10 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:36:10 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:36:10 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:36:10 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:36:12 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:36:12 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 209
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:36:27 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 357
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:46:20 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 2059
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:46:24 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 357
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:47:05 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 357
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:47:05 +0530] "GET /Chapter-8/faces/javax.faces.resource/jsf.js?ln=javax.faces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:47:11 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 357
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:47:11 +0530] "GET /Chapter-8/faces/javax.faces.resource/jsf.js?ln=javax.faces HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:47:15 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 357
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:48:47 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:48:47 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:48:47 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:48:47 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:48:48 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:48:49 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
0:0:0:0:0:0:0:1 - - [21/Jun/2020:19:48:49 +0530] "POST /Chapter-8/faces/index.xhtml HTTP/1.1" 200 210
